2.51413206488289e-28,9.54770370092629e-31,5.03949361401656e-17,8.78529422516211e-37,1.9687040356732e-16,2.29542123740285e-27,9.49819876021986e-18,1.88833669692823e-20,1.32123902329313e-22,1.30327602461178e-24,8.44889845394484e-22,2.7348737689173e-22,4.72356446130336e-14,1.75239093725456e-17,2.53006815733975e-21,1.79020240014255e-21,5.83179768147805e-14,1.07892369289955e-21,1.9432043186463e-22,1.23359959849098e-20,2.45500319322365e-12,7.77705943940754e-23,1.27060353405925e-19,1.95920511967833e-29,4.77186546296012e-15,9.92627179069095e-21,2.75640640205643e-10,9.71989270201468e-18,4.00039698672472e-15,2.36855468534069e-29,1.32792936976229e-21,3.22127901251087e-20,1.72486071310692e-17,5.68047054316473e-18,8.98696063160685e-30,1.73753651016922e-18,6.70312749224765e-13,1.99422478734895e-18,6.45632385319849e-35,8.08045632887871e-24,4.16073067766591e-18,1.03717821302027e-14,5.31841362868854e-15,3.80228188531948e-19,9.67182518146247e-15,2.33992311375757e-14,2.03747308567646e-16,4.1049494504392e-15,1.10582156631235e-15,2.01681572824685e-14,2.01793223153363e-08,1.42762877871401e-16,2.57558127608819e-16,3.49214999953301e-19,6.95868037895773e-19,1.76560110877028e-13,7.84358193299689e-34,1.67817481304971e-16,2.37353455733608e-06,8.13718341384452e-28,1.02785450533507e-15,1.89254911765018e-16,1.02129974509176e-05,1.66941874110072e-17,2.41936923864869e-33,4.61515093642681e-33,1.09750393252737e-17,5.43974025248946e-27,5.70450188025479e-25,2.4722923643847e-11
1.9469788906438e-27,3.80484216077986e-31,4.04072322039545e-15,2.20752965695687e-33,3.82903004689191e-15,3.13293430489945e-25,6.97976200642009e-16,8.4077787919132e-18,4.44325952650274e-21,1.91985557672031e-23,3.3209219144752e-19,1.11359339815593e-21,8.29828046864727e-13,3.28165550147192e-16,2.32914795952506e-20,7.67186102987479e-19,4.58268967021725e-12,3.89040976782336e-19,3.62518985894883e-21,7.30984795380012e-19,1.52845443499399e-12,3.41802699124223e-20,2.73020775063612e-18,8.00251673032895e-29,4.97965710048016e-14,2.66332819530468e-18,1.31132518822665e-08,3.04267465899919e-16,1.9285718121389e-15,7.44441261175202e-27,3.49096254614865e-19,8.15546935589865e-18,4.50734826352587e-15,9.6655936525052e-17,6.18486005958794e-27,3.53427005997415e-17,1.12023332418117e-12,3.52500153139451e-16,6.28604316967336e-33,2.92658345395303e-21,1.66033185922193e-16,1.03794949247764e-13,3.86862037016708e-15,2.15231826768291e-18,1.74628874314438e-12,6.88566398265461e-13,3.11698503194152e-14,3.37162563631824e-14,4.65999827764501e-16,2.14239115280794e-13,7.53961044111375e-07,7.94580092143012e-16,1.21707309390763e-16,2.62281929837546e-17,5.91623122961009e-17,4.6541285881745e-12,1.1878379552872e-30,7.27837369879891e-15,1.05405428348372e-05,1.19504082987813e-24,6.7912315704296e-15,9.30235205515888e-15,5.13853698330428e-05,2.71392549833639e-17,2.55607039319393e-31,6.88936120337937e-34,1.89772754751229e-16,6.44365170493344e-24,5.04061618097074e-22,1.66360353138651e-09
2.82299480413683e-26,1.57928055057569e-30,1.96510559069902e-13,3.60325960841487e-30,7.08591527042155e-14,3.76636685309137e-23,3.11094787996574e-14,2.27057713785544e-15,9.06913487676971e-20,1.71707825873629e-22,7.91717048132595e-17,2.75022843797531e-21,8.84217550925471e-12,1.28327767679776e-14,1.300516214235e-19,1.99412504506094e-16,2.18428270190831e-10,8.50849450614095e-17,1.02024140087841e-19,2.63075579760655e-17,5.77172579837555e-13,9.11198536813166e-18,3.55877945805083e-17,1.99010725493594e-28,3.15183495599605e-13,4.33427008416115e-16,3.78381866982967e-07,9.22917804999704e-15,5.63924933865852e-16,1.42334968410849e-24,5.56631989617528e-17,1.25234026458621e-15,8.24234619487916e-13,1.0984627813498e-15,2.58166590982495e-24,6.59822832845e-16,1.13551337695308e-12,3.77917849655127e-14,3.80737700769329e-31,6.42893001188688e-19,1.38712779846632e-14,7.57423255220171e-13,1.70680095384576e-15,7.38961368886374e-18,1.91239062136375e-10,1.3118832443282e-11,2.89221334707165e-12,1.85402646534947e-13,1.19107529271097e-16,1.4692366754956e-12,1.70861414043042e-05,2.73029141131583e-15,3.48827586246585e-17,1.19482001741478e-15,3.05082516371425e-15,7.44810086439784e-11,1.09444722084316e-27,1.91570450817208e-13,2.83911611533385e-05,1.07156437239632e-21,2.72156176020853e-14,3.8469491409242e-13,0.000156811716498205,2.67598281237707e-17,1.9147314641502e-29,1.12558726138615e-33,3.1112033977029e-15,4.62955540782356e-21,2.70148331697533e-19,6.78973295954637e-08
2.04799664795108e-23,1.63180898774662e-27,5.79667754380173e-12,3.56732005596254e-27,9.32227379048974e-13,3.01737125212485e-21,8.4100313655182e-13,3.71915268567698e-13,1.12288641032461e-18,9.44085040632474e-22,1.14481177704977e-14,4.11968187494011e-21,5.71456151215685e-11,1.74930838297271e-12,4.40440750924658e-19,3.14382195799843e-14,6.31481727986958e-09,1.1286592822598e-14,3.60032891021906e-18,5.74359093311181e-16,1.32193969511452e-13,1.47362034335103e-15,2.81620892404785e-16,3.02183953404749e-28,1.20998590370309e-12,4.27818946616921e-14,6.62221058642145e-06,7.81631949600101e-13,1.00013710246651e-16,1.66135790865646e-22,5.38324187506451e-15,1.16640263815204e-13,9.52589534955392e-11,1.37373278994836e-14,6.53617112528446e-22,1.33966100182658e-14,6.98117911776539e-13,2.45747231567575e-12,1.4038124174357e-29,8.56582588667618e-17,1.04315406033014e-12,4.68579315472159e-12,4.56733007435639e-16,1.53882859685534e-17,1.2702527086382e-08,1.7874578513038e-10,1.62771624129594e-10,8.23261332097489e-13,1.84648351456345e-17,9.19426472505143e-12,0.000234850692086954,6.11955748033548e-15,6.06397976196069e-18,3.30168271592726e-14,9.54225797878252e-14,7.25549383059521e-10,6.19342429482437e-25,3.0741375602532e-12,4.63827069776996e-05,5.85431257807427e-19,6.61516388487016e-14,1.08290437214409e-11,0.000290248704458867,1.60037444937263e-17,1.65030997684701e-27,4.03853324635978e-31,7.83875667129055e-14,2.01743497652257e-18,8.78160118108146e-17,1.68077063090595e-06
1.37305119894856e-20,1.08558905661035e-24,1.03735860348223e-10,2.14210822099023e-24,7.7217131950022e-12,1.50747981853854e-19,1.37897138995534e-11,3.6949155345706e-11,8.43273015709177e-18,3.70808317444821e-21,1.00403982511547e-12,3.74350014909363e-21,2.24005897207239e-10,1.85028465051807e-10,9.04715541101487e-19,3.00621765999741e-12,1.10731817363545e-07,9.08083430957075e-13,9.08729300367971e-17,7.60588254568251e-15,1.83641298939503e-14,1.44638935269615e-13,1.36196999710238e-15,2.8161058617581e-28,2.81740993029613e-12,2.56127863545774e-12,7.02956446049498e-05,8.13198859774138e-11,1.07584706470327e-17,1.20350915281733e-20,3.15771108253604e-13,6.58912006469383e-12,6.74809357956093e-09,3.11663009753045e-13,1.00369118080049e-19,2.27853733160969e-13,2.60326312176756e-13,9.69245202056914e-11,3.67872345085039e-28,6.92233396324803e-15,4.966184592013e-11,2.46229250429765e-11,7.41301159310622e-17,1.94362457670072e-17,5.11748615403397e-07,2.11008272254254e-09,5.55622505661486e-09,3.5403156563628e-12,1.73621863171166e-18,9.58163828888297e-11,0.00195790876908063,1.06090046092775e-14,6.39377608149241e-19,5.53835599023048e-13,1.8105284469271e-12,4.35937415441437e-09,2.23242958722188e-22,3.13380549654584e-11,4.59601869622163e-05,1.9459117059588e-16,9.75249599671689e-14,2.22084226989157e-10,0.000325847827759891,5.80523449879917e-18,2.38740214927915e-25,1.24951263725501e-28,1.97727494311531e-12,5.3322768992079e-16,1.73140189443428e-14,2.52358051909752e-05
5.59170909454293e-18,4.3804418128781e-22,1.12802095076172e-09,7.80177646858699e-22,3.90980378969265e-11,4.88810812165641e-18,1.37140477126487e-10,2.22647478409267e-09,3.84109543063707e-17,2.36836584131204e-20,5.34097505931067e-11,2.71410037326308e-21,5.32584779445704e-10,1.19895335085112e-08,1.12716991642554e-18,1.74361637566234e-10,1.17772530471616e-06,4.43140460321135e-11,1.42127865033037e-15,6.10899641369392e-14,1.54732601470034e-15,8.62878751394061e-12,4.23941287711949e-15,4.3895275577995e-28,3.97898985820508e-12,9.30050401527596e-11,0.000452591722983454,5.49648480717632e-09,7.01930799417249e-19,5.79598972344893e-19,1.12344990293207e-11,2.25766365921896e-10,2.90696083782891e-07,6.62262772606125e-12,9.34824869198825e-18,2.57628559314302e-12,5.88789572979938e-14,2.31864527773476e-09,5.72018777139781e-26,3.39303721506255e-13,1.43985687682197e-09,9.46091067765494e-11,7.29759435733665e-18,1.4889795266471e-17,1.2504787168778e-05,2.31427922385937e-08,1.1503598801659e-07,1.3126420641783e-11,9.90184562828745e-20,1.09096775574843e-09,0.00990024216312048,1.80434851844641e-14,4.08893178082828e-20,5.67166128098702e-12,2.08605565435646e-11,1.72802863905845e-08,5.76332059689364e-20,2.70151817364383e-10,2.76223256608046e-05,3.93119683697813e-14,8.72054670800705e-14,4.82415142722395e-09,0.000221876920444892,1.27837396294274e-18,4.51428080607039e-23,2.49770113302036e-26,3.33153367828381e-11,8.54827847689168e-14,2.07049805172066e-12,0.000229815295089894
1.38120166881132e-15,1.07206997829624e-19,7.54149851198135e-09,1.72344868669035e-19,1.20267969363285e-10,1.31550959036887e-16,8.27234839223823e-10,8.13736518712406e-08,1.06119469429477e-16,2.94643692313719e-19,1.72322872035797e-09,4.51294762236762e-19,7.68016956708396e-10,4.713813674869e-07,8.51764422016837e-19,6.13465673551352e-09,7.59794975048425e-06,1.31162539450761e-09,1.35164565689042e-14,2.97606950032564e-13,7.90762485638621e-17,3.14400549203071e-10,1.15051335481913e-14,5.36770036207669e-25,3.40838852365854e-12,2.04837578775106e-09,0.00176741100930669,2.26302688852138e-07,2.77773504399418e-20,2.49464131062943e-17,2.4243112598982e-10,4.6918587901534e-09,7.60024024491612e-06,9.07377678239519e-11,5.28097406527742e-16,1.80237539671469e-11,8.07708984310434e-15,3.36430723827811e-08,3.0715190865571e-23,1.00873608136579e-11,2.53457799086184e-08,2.36492067936639e-10,4.3573006571295e-19,6.91863272448074e-18,0.00018533143429463,1.99041137266247e-07,1.44457616906336e-06,3.3868564418577e-11,3.42518716973039e-21,8.39015599998404e-09,0.0303635078120582,2.84692000342368e-14,1.58613038905939e-21,3.70928527526284e-11,1.47089240836083e-10,5.88270433498271e-08,1.32439419203599e-17,3.79659087868136e-09,1.00691185646522e-05,4.82374969170652e-12,4.72959990273409e-14,1.27246370018602e-07,9.16351695516234e-05,1.80017847216806e-19,8.56926138762282e-21,3.089211880748e-24,3.44893483549899e-10,8.31184465370123e-12,1.50177379895549e-10,0.00126938648248082
2.06929488837575e-13,1.59140644324758e-17,3.36558923988919e-08,2.30917034146284e-17,2.24463095352814e-10,4.47311332030195e-15,3.02652828765199e-09,1.80385902895255e-06,1.77822970178268e-16,2.85044322191335e-18,3.37223702055316e-08,1.89906226758117e-16,6.71746830598892e-10,1.1240890252072e-05,3.90393811266705e-19,1.3097484431316e-07,2.97446586681741e-05,2.35467507971243e-08,7.79873940053402e-14,8.79364747935162e-13,2.4511131691613e-18,7.10644501795418e-09,4.76134631377494e-14,6.31916332660167e-22,1.77084191711752e-12,2.73635094262808e-08,0.00418621243649057,5.65274112523394e-06,6.667194674988e-22,2.01741924064728e-15,3.17308215422546e-09,5.91415636270242e-08,0.000120541371068785,7.66952364455743e-10,1.80947127998811e-14,7.67907055459833e-11,6.72051378101482e-16,2.96095394580498e-07,1.07774294703013e-20,1.81894741607922e-10,2.70886970303189e-07,3.6654429314959e-10,1.57871634440657e-20,1.94988403300489e-18,0.00166600044253383,1.15163732777117e-06,1.10027327965737e-05,5.50767856931559e-11,7.41402801899617e-23,3.97460819837122e-08,0.0564820989443481,3.25383378278906e-14,5.0171102509682e-23,2.1336485209832e-10,6.71323686058974e-10,2.46314642112432e-07,2.88197249865544e-15,6.47396109615646e-08,2.22625766286814e-06,3.59337882630802e-10,1.55581463899397e-14,2.72371965985554e-06,2.29543503070141e-05,1.0332656359029e-19,1.22632111143567e-18,2.43197440787421e-22,2.16912408501543e-09,4.90195079348534e-10,6.60673639347618e-09,0.00425267479510904
1.88035753420105e-11,1.43282070547565e-15,1.46772451014999e-07,1.87657680216643e-15,2.54111816428503e-10,1.60552483206043e-13,6.71604224068745e-09,2.4253485830788e-05,1.80731319673957e-16,1.70923293005554e-17,4.00263759457593e-07,4.87930281816628e-14,3.5636353831472e-10,0.00016258555318148,1.09051935138813e-19,1.69899035539719e-06,7.0896804300186e-05,2.56392264213558e-07,2.7293116355007e-13,1.57596945695194e-12,4.61568687786185e-20,1.04361466822902e-07,2.18609354539662e-13,4.51744998817768e-19,5.58042411738119e-13,2.21737992715391e-07,0.00601392115871055,8.56422258649715e-05,1.13111459606558e-23,2.77450523775175e-13,2.51929252667635e-08,4.52244813299848e-07,0.00115961630755068,4.61392456691651e-09,3.7604850838943e-13,1.98599029137343e-10,3.39158574452167e-17,1.5808146409989e-06,2.29618515623296e-18,1.98940751506181e-09,1.75843705214989e-06,3.46835417737737e-10,3.55193091359528e-21,3.33695059952104e-19,0.00908352656298354,4.25149869658734e-06,5.08300374669965e-05,5.48469031596016e-11,1.85549865973829e-22,1.17848682133826e-07,0.0637268527367911,2.37121126599043e-14,1.15323624833854e-21,2.82805297238248e-09,2.7013172673236e-09,1.02431941391576e-06,4.85514203645918e-13,7.69249449795436e-07,2.98546620207508e-07,1.62459466587413e-08,3.104159765014e-15,3.76153659783808e-05,3.48755111526607e-06,1.49320895287361e-18,1.13311612614082e-16,1.53275753985576e-20,8.27607925147652e-09,1.75344945155256e-08,1.76287774029892e-07,0.0086414000656593
1.03636143392589e-09,7.82447747382236e-14,9.48649561955788e-07,9.24973892547677e-14,1.74487800387215e-10,4.16033986850422e-12,9.03930166582238e-09,0.000197787460124624,1.11411950762851e-16,6.22961909351529e-17,2.8815692345632e-06,7.64634540743806e-12,1.14669418273758e-10,0.00142631668974031,3.50841202149573e-19,1.3452054696027e-05,0.000105609519002368,1.69329102624286e-06,5.79343686578407e-13,1.71308653177399e-12,4.24294580053562e-21,1.10978094559964e-06,6.91392026769587e-13,1.96101240395521e-16,1.06663714202965e-13,1.09097995239913e-06,0.00524018905925233,0.000786991345542972,8.17361175788348e-22,3.09225791117062e-11,1.21453806452604e-07,2.10082015555295e-06,0.00676627007298299,5.09537711423582e-08,4.74016936516604e-12,3.11579359683609e-10,1.03825276058899e-18,5.12094642013717e-06,2.96727745088014e-16,1.31994627367548e-08,6.9367287924986e-06,1.99436869121962e-10,8.77218844181057e-19,3.10495537193819e-19,0.0300391303124227,9.97863971871396e-06,0.000142452405084232,3.32043855088485e-11,2.14292439515889e-20,2.83027527110109e-07,0.0436100789601816,1.07020637910753e-14,6.29976715572645e-20,7.95965328547014e-08,1.78637140205648e-08,2.98132039339348e-06,5.37545358883151e-11,5.65093981775501e-06,2.42829614090439e-08,4.45677489895122e-07,3.75651026948039e-16,0.000318436545258927,3.2138745239324e-07,2.24020865526059e-17,6.44779761296873e-15,1.34365397381706e-18,1.91526390496948e-08,3.80426175845027e-07,2.85305516671885e-06,0.0106502567423379
